Region,PrimaryKey,Line,PointNbr,FOLIAR_1,FOLIAR_2,FOLIAR_3,FOLIAR_4,FOLIAR_5,SOIL_SURF
JA,222A,28,1,AGROP,NA,NA,NA,NA,S
JA,222A,28,1.5,N,NA,NA,NA,NA,S
JA,222A,28,2,N,NA,NA,NA,NA,S
JA,222A,28,2.5,AGROP,L,NA,NA,NA,S
JA,222A,28,3,N,NA,NA,NA,NA,S
JA,222A,28,3.5,N,NA,NA,NA,NA,S
JA,222A,28,4,AGROP,NA,NA,NA,NA,S
JA,222A,28,4.5,N,NA,NA,NA,NA,S
JA,222A,28,5,SATR12,L,NA,NA,NA,S
JA,222A,28,5.5,BRTE,L,NA,NA,NA,S
JA,222A,28,6,BRTE,NA,NA,NA,NA,S
JA,222A,28,6.5,BRTE,NA,NA,NA,NA,S
JA,222A,28,7,BRTE,NA,NA,NA,NA,S
JA,222A,28,7.5,CETE5,NA,NA,NA,NA,S
JA,222A,28,8,BRTE,NA,NA,NA,NA,S
JA,222A,28,8.5,N,NA,NA,NA,NA,S
JA,222A,28,9,N,NA,NA,NA,NA,S
JA,222A,28,9.5,N,NA,NA,NA,NA,S
JA,222A,28,10,N,NA,NA,NA,NA,S
JA,222A,28,10.5,BRTE,NA,NA,NA,NA,S
JA,222A,28,11,SATR12,NA,NA,NA,NA,S
JA,222A,28,11.5,N,NA,NA,NA,NA,S
JA,222A,28,12,BRTE,NA,NA,NA,NA,S
JA,222A,28,12.5,N,NA,NA,NA,NA,S
JA,222A,28,13,N,NA,NA,NA,NA,S
JA,222A,28,13.5,AGROP,L,NA,NA,NA,S
JA,222A,28,14,N,NA,NA,NA,NA,S
JA,222A,28,14.5,N,NA,NA,NA,NA,S
JA,222A,28,15,BRTE,NA,NA,NA,NA,S
JA,222A,28,15.5,BRTE,NA,NA,NA,NA,S
JA,222A,28,16,BRTE,NA,NA,NA,NA,S
JA,222A,28,16.5,BRTE,NA,NA,NA,NA,S
JA,222A,28,17,N,NA,NA,NA,NA,S
JA,222A,28,17.5,SATR12,NA,NA,NA,NA,S
JA,222A,28,18,N,NA,NA,NA,NA,S
JA,222A,28,18.5,AGROP,NA,NA,NA,NA,S
JA,222A,28,19,AGROP,NA,NA,NA,NA,S
JA,222A,28,19.5,AGROP,NA,NA,NA,NA,S
JA,222A,28,20,AGROP,NA,NA,NA,NA,S
JA,222A,28,20.5,BRTE,NA,NA,NA,NA,S
JA,222A,28,21,BRTE,NA,NA,NA,NA,S
JA,222A,28,21.5,N,NA,NA,NA,NA,S
JA,222A,28,22,AGROP,NA,NA,NA,NA,S
JA,222A,28,22.5,N,NA,NA,NA,NA,S
JA,222A,28,23,AGROP,L,NA,NA,NA,S
JA,222A,28,23.5,AGROP,NA,NA,NA,NA,S
JA,222A,28,24,AGROP,NA,NA,NA,NA,S
JA,222A,28,24.5,AGROP,NA,NA,NA,NA,S
JA,222A,28,25,AGROP,NA,NA,NA,NA,S
JA,222A,28,25.5,N,NA,NA,NA,NA,S
JA,222A,28,26,N,NA,NA,NA,NA,S
JA,222A,28,26.5,N,NA,NA,NA,NA,S
JA,222A,28,27,N,NA,NA,NA,NA,S
JA,222A,28,27.5,BRTE,NA,NA,NA,NA,S
JA,222A,28,28,CETE5,NA,NA,NA,NA,S
JA,222A,28,28.5,SATR12,NA,NA,NA,NA,S
JA,222A,28,29,BRTE,NA,NA,NA,NA,S
JA,222A,28,29.5,N,NA,NA,NA,NA,S
JA,222G,2,0,AGROP,NA,NA,NA,NA,S
JA,222G,2,0.5,N,NA,NA,NA,NA,S
JA,222G,2,1,AGROP,NA,NA,NA,NA,S
JA,222G,2,1.5,AGROP,NA,NA,NA,NA,S
JA,222G,2,2,N,NA,NA,NA,NA,S
JA,222G,2,2.5,N,NA,NA,NA,NA,S
JA,222G,2,3,N,NA,NA,NA,NA,S
JA,222G,2,3.5,N,NA,NA,NA,NA,S
JA,222G,2,4,N,NA,NA,NA,NA,S
JA,222G,2,4.5,AGROP,NA,NA,NA,NA,S
JA,222G,2,5,N,NA,NA,NA,NA,S
JA,222G,2,5.5,N,NA,NA,NA,NA,S
JA,222G,2,6,N,NA,NA,NA,NA,S
JA,222G,2,6.5,AGROP,NA,NA,NA,NA,S
JA,222G,2,7,N,NA,NA,NA,NA,S
JA,222G,2,7.5,AGROP,NA,NA,NA,NA,S
JA,222G,2,8,N,NA,NA,NA,NA,S
JA,222G,2,8.5,KOPR80,NA,NA,NA,NA,S
JA,222G,2,9,N,NA,NA,NA,NA,S
JA,222G,2,9.5,AGROP,NA,NA,NA,NA,S
JA,222G,2,10,N,NA,NA,NA,NA,S
JA,222G,2,10.5,AGROP,NA,NA,NA,NA,S
JA,222G,2,11,N,NA,NA,NA,NA,S
JA,222G,2,11.5,AGROP,NA,NA,NA,NA,S
JA,222G,2,12,AGROP,NA,NA,NA,NA,AGROP
JA,222G,2,12.5,N,NA,NA,NA,NA,S
JA,222G,2,13,AGROP,NA,NA,NA,NA,S
JA,222G,2,13.5,N,NA,NA,NA,NA,S
JA,222G,2,14,N,NA,NA,NA,NA,S
JA,222G,2,14.5,N,NA,NA,NA,NA,S
JA,222G,2,15,N,NA,NA,NA,NA,S
JA,222G,2,15.5,N,NA,NA,NA,NA,S
JA,222G,2,16,AGROP,NA,NA,NA,NA,S
JA,222G,2,16.5,N,NA,NA,NA,NA,S
JA,222G,2,17,N,NA,NA,NA,NA,S
JA,222G,2,17.5,N,NA,NA,NA,NA,S
JA,222G,2,18,N,NA,NA,NA,NA,S
JA,222G,2,18.5,N,NA,NA,NA,NA,S
JA,222G,2,19,N,NA,NA,NA,NA,S
JA,222G,2,19.5,N,NA,NA,NA,NA,S
JA,222G,2,20,AGROP,NA,NA,NA,NA,S
JA,222G,2,20.5,N,NA,NA,NA,NA,S
JA,222G,2,21,N,NA,NA,NA,NA,S
JA,222G,2,21.5,N,NA,NA,NA,NA,S
JA,222G,2,22,N,NA,NA,NA,NA,S
JA,222G,2,22.5,SATR12,NA,NA,NA,NA,S
JA,222G,2,23,SATR12,NA,NA,NA,NA,S
JA,222G,2,23.5,N,NA,NA,NA,NA,S
JA,222G,2,24,N,NA,NA,NA,NA,S
JA,222G,2,24.5,N,NA,NA,NA,NA,S
JA,222G,2,25,N,NA,NA,NA,NA,S
JA,222G,2,25.5,N,NA,NA,NA,NA,S
JA,222G,2,26,N,NA,NA,NA,NA,S
JA,222G,2,26.5,AGROP,NA,NA,NA,NA,S
JA,222G,2,27,AGROP,NA,NA,NA,NA,S
JA,222G,2,27.5,N,NA,NA,NA,NA,S
JA,222G,2,28,N,NA,NA,NA,NA,S
JA,222G,2,28.5,N,NA,NA,NA,NA,S
JA,222G,2,29,N,NA,NA,NA,NA,S
JA,222G,2,29.5,N,NA,NA,NA,NA,S
JA,222G,15,0,AGROP,NA,NA,NA,NA,S
JA,222G,15,0.5,SATR12,NA,NA,NA,NA,S
JA,222G,15,1,N,NA,NA,NA,NA,S
JA,222G,15,1.5,N,NA,NA,NA,NA,S
JA,222G,15,2,N,NA,NA,NA,NA,S
JA,222G,15,2.5,N,NA,NA,NA,NA,S
JA,222G,15,3,N,NA,NA,NA,NA,S
JA,222G,15,3.5,N,NA,NA,NA,NA,S
JA,222G,15,4,N,NA,NA,NA,NA,S
JA,222G,15,4.5,N,NA,NA,NA,NA,S
JA,222G,15,5,N,NA,NA,NA,NA,S
JA,222G,15,5.5,SATR12,NA,NA,NA,NA,S
JA,222G,15,6,N,NA,NA,NA,NA,S
JA,222G,15,6.5,N,NA,NA,NA,NA,S
JA,222G,15,7,N,NA,NA,NA,NA,S
JA,222G,15,7.5,N,NA,NA,NA,NA,S
JA,222G,15,8,N,NA,NA,NA,NA,S
JA,222G,15,8.5,N,NA,NA,NA,NA,S
JA,222G,15,9,N,NA,NA,NA,NA,S
JA,222G,15,9.5,N,NA,NA,NA,NA,S
JA,222G,15,10,N,NA,NA,NA,NA,S
JA,222G,15,10.5,SATR12,NA,NA,NA,NA,S
JA,222G,15,11,N,NA,NA,NA,NA,S
JA,222G,15,11.5,N,NA,NA,NA,NA,S
JA,222G,15,12,N,NA,NA,NA,NA,S
JA,222G,15,12.5,N,NA,NA,NA,NA,S
JA,222G,15,13,N,NA,NA,NA,NA,S
JA,222G,15,13.5,SATR12,NA,NA,NA,NA,S
JA,222G,15,14,N,NA,NA,NA,NA,S
JA,222G,15,14.5,N,NA,NA,NA,NA,S
JA,222G,15,15,N,NA,NA,NA,NA,S
JA,222G,15,15.5,SATR12,NA,NA,NA,NA,S
JA,222G,15,16,N,NA,NA,NA,NA,S
JA,222G,15,16.5,N,NA,NA,NA,NA,S
JA,222G,15,17,SATR12,NA,NA,NA,NA,S
JA,222G,15,17.5,N,NA,NA,NA,NA,S
JA,222G,15,18,SATR12,NA,NA,NA,NA,S
JA,222G,15,18.5,N,NA,NA,NA,NA,S
JA,222G,15,19,N,NA,NA,NA,NA,S
JA,222G,15,19.5,SATR12,NA,NA,NA,NA,S
JA,222G,15,20,SATR12,NA,NA,NA,NA,S
JA,222G,15,20.5,N,NA,NA,NA,NA,S
JA,222G,15,21,N,NA,NA,NA,NA,S
JA,222G,15,21.5,N,NA,NA,NA,NA,S
JA,222G,15,22,N,NA,NA,NA,NA,S
JA,222G,15,22.5,N,NA,NA,NA,NA,S
JA,222G,15,23,N,NA,NA,NA,NA,S
JA,222G,15,23.5,N,NA,NA,NA,NA,S
JA,222G,15,24,N,NA,NA,NA,NA,S
JA,222G,15,24.5,N,NA,NA,NA,NA,S
JA,222G,15,25,SATR12,NA,NA,NA,NA,S
JA,222G,15,25.5,SATR12,NA,NA,NA,NA,S
JA,222G,15,26,SATR12,NA,NA,NA,NA,S
JA,222G,15,26.5,N,NA,NA,NA,NA,S
JA,222G,15,27,N,NA,NA,NA,NA,S
JA,222G,15,27.5,N,NA,NA,NA,NA,S
JA,222G,15,28,N,NA,NA,NA,NA,S
JA,222G,15,28.5,N,NA,NA,NA,NA,S
JA,222G,15,29,SATR12,NA,NA,NA,NA,S
JA,222G,15,29.5,N,NA,NA,NA,NA,S
JA,222G,28,0,N,NA,NA,NA,NA,S
JA,222G,28,0.5,N,NA,NA,NA,NA,S
JA,222G,28,1,N,NA,NA,NA,NA,S
JA,222G,28,1.5,N,NA,NA,NA,NA,S
JA,222G,28,2,KOPR80,NA,NA,NA,NA,S
JA,222G,28,2.5,AGROP,NA,NA,NA,NA,S
JA,222G,28,3,N,NA,NA,NA,NA,S
JA,222G,28,3.5,N,NA,NA,NA,NA,S
JA,222G,28,4,AGROP,L,NA,NA,NA,S
JA,222G,28,4.5,N,NA,NA,NA,NA,S
JA,222G,28,5,N,NA,NA,NA,NA,S
JA,222G,28,5.5,N,NA,NA,NA,NA,S
JA,222G,28,6,N,NA,NA,NA,NA,S
JA,222G,28,6.5,AGROP,NA,NA,NA,NA,S
JA,222G,28,7,AGROP,L,NA,NA,NA,S
JA,222G,28,7.5,AGROP,L,NA,NA,NA,S
JA,222G,28,8,N,NA,NA,NA,NA,S
JA,222G,28,8.5,AGROP,NA,NA,NA,NA,S
JA,222G,28,9,N,NA,NA,NA,NA,S
JA,222G,28,9.5,N,NA,NA,NA,NA,S
JA,222G,28,10,AGROP,NA,NA,NA,NA,S
JA,222G,28,10.5,AGROP,NA,NA,NA,NA,S
JA,222G,28,11,N,NA,NA,NA,NA,S
JA,222G,28,11.5,AGROP,NA,NA,NA,NA,S
JA,222G,28,12,N,NA,NA,NA,NA,S
JA,222G,28,12.5,N,NA,NA,NA,NA,S
JA,222G,28,13,N,NA,NA,NA,NA,S
JA,222G,28,13.5,KOPR80,NA,NA,NA,NA,S
JA,222G,28,14,AGROP,NA,NA,NA,NA,S
JA,222G,28,14.5,N,NA,NA,NA,NA,S
JA,222G,28,15,AGROP,NA,NA,NA,NA,S
JA,222G,28,15.5,N,NA,NA,NA,NA,S
JA,222G,28,16,AGROP,NA,NA,NA,NA,S
JA,222G,28,16.5,N,NA,NA,NA,NA,S
JA,222G,28,17,N,NA,NA,NA,NA,S
JA,222G,28,17.5,AGROP,NA,NA,NA,NA,S
JA,222G,28,18,N,NA,NA,NA,NA,S
JA,222G,28,18.5,N,NA,NA,NA,NA,S
JA,222G,28,19,N,NA,NA,NA,NA,S
JA,222G,28,19.5,N,NA,NA,NA,NA,S
JA,222G,28,20,N,NA,NA,NA,NA,S
JA,222G,28,20.5,N,NA,NA,NA,NA,S
JA,222G,28,21,AGROP,NA,NA,NA,NA,S
JA,222G,28,21.5,AGROP,NA,NA,NA,NA,S
JA,222G,28,22,DF,L,NA,NA,NA,S
JA,222G,28,22.5,N,NA,NA,NA,NA,S
JA,222G,28,23,KOPR80,NA,NA,NA,NA,S
JA,222G,28,23.5,N,NA,NA,NA,NA,S
JA,222G,28,24,AGROP,NA,NA,NA,NA,S
JA,222G,28,24.5,AGROP,NA,NA,NA,NA,S
JA,222G,28,25,N,NA,NA,NA,NA,S
JA,222G,28,25.5,N,NA,NA,NA,NA,S
JA,222G,28,26,N,NA,NA,NA,NA,S
JA,222G,28,26.5,KOPR80,NA,NA,NA,NA,S
JA,222G,28,27,N,NA,NA,NA,NA,S
JA,222G,28,27.5,AGROP,NA,NA,NA,NA,S
JA,222G,28,28,N,NA,NA,NA,NA,S
JA,222G,28,28.5,AGROP,NA,NA,NA,NA,S
JA,222G,28,29,N,NA,NA,NA,NA,S
JA,222G,28,29.5,N,NA,NA,NA,NA,S
JA,223A,2,0,AGROP,NA,NA,NA,NA,S
JA,223A,2,0.5,AGROP,NA,NA,NA,NA,S
JA,223A,2,1,N,NA,NA,NA,NA,S
JA,223A,2,1.5,AGROP,NA,NA,NA,NA,S
JA,223A,2,2,AGROP,NA,NA,NA,NA,S
JA,223A,2,2.5,N,NA,NA,NA,NA,S
JA,223A,2,3,N,NA,NA,NA,NA,S
JA,223A,2,3.5,N,NA,NA,NA,NA,S
JA,223A,2,4,AGROP,NA,NA,NA,NA,S
JA,223A,2,4.5,N,NA,NA,NA,NA,S
JA,223A,2,5,N,NA,NA,NA,NA,S
JA,223A,2,5.5,N,NA,NA,NA,NA,S
JA,223A,2,6,AGROP,NA,NA,NA,NA,S
JA,223A,2,6.5,N,NA,NA,NA,NA,S
JA,223A,2,7,N,NA,NA,NA,NA,S
JA,223A,2,7.5,AGROP,NA,NA,NA,NA,S
JA,223A,2,8,N,NA,NA,NA,NA,S
JA,223A,2,8.5,N,NA,NA,NA,NA,S
JA,223A,2,9,N,NA,NA,NA,NA,S
JA,223A,2,9.5,N,NA,NA,NA,NA,S
JA,223A,2,10,N,NA,NA,NA,NA,S
JA,223A,2,10.5,AGROP,NA,NA,NA,NA,S
JA,223A,2,11,N,NA,NA,NA,NA,S
JA,223A,2,11.5,N,NA,NA,NA,NA,S
JA,223A,2,12,N,NA,NA,NA,NA,S
JA,223A,2,12.5,BRTE,NA,NA,NA,NA,S
JA,223A,2,13,N,NA,NA,NA,NA,S
JA,223A,2,13.5,AGROP,L,NA,NA,NA,S
JA,223A,2,14,NEST5,NA,NA,NA,NA,S
JA,223A,2,14.5,CHJU,NA,NA,NA,NA,S
JA,223A,2,15,N,NA,NA,NA,NA,S
JA,223A,2,15.5,N,NA,NA,NA,NA,S
JA,223A,2,16,AGROP,L,NA,NA,NA,S
JA,223A,2,16.5,N,NA,NA,NA,NA,S
JA,223A,2,17,AGROP,NA,NA,NA,NA,S
JA,223A,2,17.5,AGROP,NA,NA,NA,NA,S
JA,223A,2,18,AGROP,NA,NA,NA,NA,S
JA,223A,2,18.5,AGROP,NA,NA,NA,NA,S
JA,223A,2,19,N,NA,NA,NA,NA,S
JA,223A,2,19.5,N,NA,NA,NA,NA,S
JA,223A,2,20,AGROP,NA,NA,NA,NA,S
JA,223A,2,20.5,AGROP,NA,NA,NA,NA,S
JA,223A,2,21,N,NA,NA,NA,NA,S
JA,223A,2,21.5,N,NA,NA,NA,NA,S
JA,223A,2,22,N,NA,NA,NA,NA,S
JA,223A,2,22.5,N,NA,NA,NA,NA,S
JA,223A,2,23,N,NA,NA,NA,NA,S
JA,223A,2,23.5,AGROP,NA,NA,NA,NA,S
JA,223A,2,24,AGROP,NA,NA,NA,NA,S
JA,223A,2,24.5,N,NA,NA,NA,NA,S
JA,223A,2,25,AGROP,L,NA,NA,NA,S
JA,223A,2,25.5,N,NA,NA,NA,NA,S
JA,223A,2,26,AGROP,NA,NA,NA,NA,S
JA,223A,2,26.5,N,NA,NA,NA,NA,S
JA,223A,2,27,AGROP,L,NA,NA,NA,S
JA,223A,2,27.5,N,NA,NA,NA,NA,S
JA,223A,2,28,N,NA,NA,NA,NA,S
JA,223A,2,28.5,N,NA,NA,NA,NA,S
JA,223A,2,29,AGROP,NA,NA,NA,NA,S
JA,223A,2,29.5,AGROP,NA,NA,NA,NA,S
JA,223A,15,0,N,NA,NA,NA,NA,S
JA,223A,15,0.5,AGROP,NA,NA,NA,NA,S
JA,223A,15,1,N,NA,NA,NA,NA,S
JA,223A,15,1.5,N,NA,NA,NA,NA,S
JA,223A,15,2,N,NA,NA,NA,NA,S
JA,223A,15,2.5,SATR12,NA,NA,NA,NA,S
JA,223A,15,3,N,NA,NA,NA,NA,S
JA,223A,15,3.5,BRTE,L,NA,NA,NA,S
JA,223A,15,4,N,NA,NA,NA,NA,S
JA,223A,15,4.5,N,NA,NA,NA,NA,S
JA,223A,15,5,N,NA,NA,NA,NA,S
JA,223A,15,5.5,AGROP,NA,NA,NA,NA,S
JA,223A,15,6,BRTE,NA,NA,NA,NA,S
JA,223A,15,6.5,N,NA,NA,NA,NA,S
JA,223A,15,7,SATR12,NA,NA,NA,NA,S
JA,223A,15,7.5,BRTE,NA,NA,NA,NA,S
JA,223A,15,8,N,NA,NA,NA,NA,S
JA,223A,15,8.5,N,NA,NA,NA,NA,S
JA,223A,15,9,BRTE,NA,NA,NA,NA,S
JA,223A,15,9.5,SATR12,L,NA,NA,NA,S
JA,223A,15,10,BRTE,NA,NA,NA,NA,S
JA,223A,15,10.5,N,NA,NA,NA,NA,S
JA,223A,15,11,SATR12,L,NA,NA,NA,S
JA,223A,15,11.5,BRTE,NA,NA,NA,NA,S
JA,223A,15,12,BRTE,NA,NA,NA,NA,S
JA,223A,15,12.5,AGROP,NA,NA,NA,NA,S
JA,223A,15,13,BRTE,NA,NA,NA,NA,S
JA,223A,15,13.5,BRTE,NA,NA,NA,NA,S
JA,223A,15,14,SATR12,NA,NA,NA,NA,S
JA,223A,15,14.5,BRTE,NA,NA,NA,NA,S
JA,223A,15,15,AGROP,L,NA,NA,NA,S
JA,223A,15,15.5,N,NA,NA,NA,NA,S
JA,223A,15,16,SIAL2,L,NA,NA,NA,S
JA,223A,15,16.5,SIAL2,NA,NA,NA,NA,S
JA,223A,15,17,AGROP,NA,NA,NA,NA,S
JA,223A,15,17.5,N,NA,NA,NA,NA,S
JA,223A,15,18,CHJU,L,NA,NA,NA,S
JA,223A,15,18.5,BRTE,NA,NA,NA,NA,S
JA,223A,15,19,N,NA,NA,NA,NA,S
JA,223A,15,19.5,AGROP,NA,NA,NA,NA,S
JA,223A,15,20,N,NA,NA,NA,NA,S
JA,223A,15,20.5,AGROP,NA,NA,NA,NA,S
JA,223A,15,21,N,NA,NA,NA,NA,S
JA,223A,15,21.5,AGROP,NA,NA,NA,NA,S
JA,223A,15,22,AGROP,NA,NA,NA,NA,S
JA,223A,15,22.5,AGROP,NA,NA,NA,NA,S
JA,223A,15,23,N,NA,NA,NA,NA,S
JA,223A,15,23.5,N,NA,NA,NA,NA,S
JA,223A,15,24,N,NA,NA,NA,NA,S
JA,223A,15,24.5,N,NA,NA,NA,NA,S
JA,223A,15,25,N,NA,NA,NA,NA,S
JA,223A,15,25.5,AGROP,NA,NA,NA,NA,S
JA,223A,15,26,AGROP,NA,NA,NA,NA,S
JA,223A,15,26.5,AGROP,NA,NA,NA,NA,S
JA,223A,15,27,N,NA,NA,NA,NA,S
JA,223A,15,27.5,N,NA,NA,NA,NA,S
JA,223A,15,28,SATR12,NA,NA,NA,NA,S
JA,223A,15,28.5,N,NA,NA,NA,NA,S
JA,223A,15,29,N,NA,NA,NA,NA,S
JA,223A,15,29.5,N,NA,NA,NA,NA,S
JA,223A,28,0,N,NA,NA,NA,NA,S
JA,223A,28,0.5,N,NA,NA,NA,NA,S
JA,223A,28,1,N,NA,NA,NA,NA,S
JA,223A,28,1.5,N,NA,NA,NA,NA,S
JA,223A,28,2,AGROP,NA,NA,NA,NA,S
JA,223A,28,2.5,AGROP,NA,NA,NA,NA,S
JA,223A,28,3,N,NA,NA,NA,NA,S
JA,223A,28,3.5,BRTE,NA,NA,NA,NA,S
JA,223A,28,4,N,NA,NA,NA,NA,S
JA,223A,28,4.5,N,NA,NA,NA,NA,S
JA,223A,28,5,AGROP,NA,NA,NA,NA,S
JA,223A,28,5.5,AGROP,NA,NA,NA,NA,S
JA,223A,28,6,N,NA,NA,NA,NA,S
JA,223A,28,6.5,SATR12,NA,NA,NA,NA,S
JA,223A,28,7,SATR12,NA,NA,NA,NA,S
JA,223A,28,7.5,N,NA,NA,NA,NA,S
JA,223A,28,8,BRTE,NA,NA,NA,NA,S
JA,223A,28,8.5,N,NA,NA,NA,NA,S
JA,223A,28,9,N,NA,NA,NA,NA,S
JA,223A,28,9.5,AGROP,L,NA,NA,NA,S
JA,223A,28,10,SATR12,NA,NA,NA,NA,S
JA,223A,28,10.5,AGROP,NA,NA,NA,NA,S
JA,223A,28,11,N,NA,NA,NA,NA,S
JA,223A,28,11.5,N,NA,NA,NA,NA,S
JA,223A,28,12,N,NA,NA,NA,NA,S
JA,223A,28,12.5,N,NA,NA,NA,NA,S
JA,223A,28,13,AGROP,NA,NA,NA,NA,S
JA,223A,28,13.5,N,NA,NA,NA,NA,S
JA,223A,28,14,BRTE,NA,NA,NA,NA,S
JA,223A,28,14.5,CHJU,NA,NA,NA,NA,S
JA,223A,28,15,CHJU,L,NA,NA,NA,S
JA,223A,28,15.5,N,NA,NA,NA,NA,S
JA,223A,28,16,BRTE,NA,NA,NA,NA,S
JA,223A,28,16.5,N,NA,NA,NA,NA,S
JA,223A,28,17,N,NA,NA,NA,NA,S
JA,223A,28,17.5,N,NA,NA,NA,NA,S
JA,223A,28,18,N,NA,NA,NA,NA,S
JA,223A,28,18.5,AGROP,NA,NA,NA,NA,S
JA,223A,28,19,CHJU,L,NA,NA,NA,S
JA,223A,28,19.5,N,NA,NA,NA,NA,S
JA,223A,28,20,N,NA,NA,NA,NA,S
JA,223A,28,20.5,N,NA,NA,NA,NA,S
JA,223A,28,21,AGROP,NA,NA,NA,NA,S
JA,223A,28,21.5,N,NA,NA,NA,NA,S
JA,223A,28,22,N,NA,NA,NA,NA,S
JA,223A,28,22.5,AGROP,NA,NA,NA,NA,AGROP
JA,223A,28,23,N,NA,NA,NA,NA,S
JA,223A,28,23.5,N,NA,NA,NA,NA,S
JA,223A,28,24,SATR12,NA,NA,NA,NA,S
JA,223A,28,24.5,AGROP,NA,NA,NA,NA,S
JA,223A,28,25,N,NA,NA,NA,NA,S
JA,223A,28,25.5,AGROP,NA,NA,NA,NA,S
JA,223A,28,26,N,NA,NA,NA,NA,S
JA,223A,28,26.5,SATR12,NA,NA,NA,NA,S
JA,223A,28,27,DG,L,NA,NA,NA,S
JA,223A,28,27.5,BRTE,NA,NA,NA,NA,S
JA,223A,28,28,N,NA,NA,NA,NA,S
JA,223A,28,28.5,N,NA,NA,NA,NA,S
JA,223A,28,29,N,NA,NA,NA,NA,S
JA,223A,28,29.5,AGROP,L,NA,NA,NA,S
JA,223G,2,0,N,NA,NA,NA,NA,S
JA,223G,2,0.5,N,NA,NA,NA,NA,S
JA,223G,2,1,AGROP,NA,NA,NA,NA,S
JA,223G,2,1.5,N,NA,NA,NA,NA,S
JA,223G,2,2,SATR12,NA,NA,NA,NA,S
JA,223G,2,2.5,N,NA,NA,NA,NA,S
JA,223G,2,3,SATR12,NA,NA,NA,NA,S
JA,223G,2,3.5,SATR12,NA,NA,NA,NA,S
JA,223G,2,4,SATR12,NA,NA,NA,NA,S
JA,223G,2,4.5,SATR12,NA,NA,NA,NA,S
JA,223G,2,5,N,NA,NA,NA,NA,S
JA,223G,2,5.5,SATR12,NA,NA,NA,NA,S
JA,223G,2,6,SATR12,NA,NA,NA,NA,S
JA,223G,2,6.5,SATR12,NA,NA,NA,NA,S
JA,223G,2,7,N,NA,NA,NA,NA,S
JA,223G,2,7.5,SATR12,NA,NA,NA,NA,S
JA,223G,2,8,N,NA,NA,NA,NA,S
JA,223G,2,8.5,AGROP,NA,NA,NA,NA,S
JA,223G,2,9,SATR12,NA,NA,NA,NA,S
JA,223G,2,9.5,AGROP,L,NA,NA,NA,S
JA,223G,2,10,AGROP,NA,NA,NA,NA,S
JA,223G,2,10.5,SATR12,NA,NA,NA,NA,S
JA,223G,2,11,N,NA,NA,NA,NA,S
JA,223G,2,11.5,N,NA,NA,NA,NA,S
JA,223G,2,12,DF,L,NA,NA,NA,S
JA,223G,2,12.5,DF,L,NA,NA,NA,S
JA,223G,2,13,DF,L,NA,NA,NA,S
JA,223G,2,13.5,DF,L,NA,NA,NA,S
JA,223G,2,14,DF,L,NA,NA,NA,S
JA,223G,2,14.5,DF,L,NA,NA,NA,S
JA,223G,2,15,N,NA,NA,NA,NA,S
JA,223G,2,15.5,N,NA,NA,NA,NA,S
JA,223G,2,16,N,NA,NA,NA,NA,S
JA,223G,2,16.5,SATR12,NA,NA,NA,NA,S
JA,223G,2,17,SATR12,NA,NA,NA,NA,S
JA,223G,2,17.5,DF,L,NA,NA,NA,S
JA,223G,2,18,DF,L,NA,NA,NA,S
JA,223G,2,18.5,SATR12,NA,NA,NA,NA,S
JA,223G,2,19,SATR12,NA,NA,NA,NA,S
JA,223G,2,19.5,SATR12,NA,NA,NA,NA,S
JA,223G,2,20,DF,L,NA,NA,NA,S
JA,223G,2,20.5,DF,L,NA,NA,NA,S
JA,223G,2,21,DF,L,NA,NA,NA,S
JA,223G,2,21.5,DF,L,NA,NA,NA,S
JA,223G,2,22,DF,L,NA,NA,NA,S
JA,223G,2,22.5,DF,L,NA,NA,NA,S
JA,223G,2,23,DF,L,NA,NA,NA,S
JA,223G,2,23.5,DF,L,NA,NA,NA,S
JA,223G,2,24,DF,L,NA,NA,NA,S
JA,223G,2,24.5,DF,L,NA,NA,NA,S
JA,223G,2,25,DF,L,NA,NA,NA,S
JA,223G,2,25.5,DF,L,NA,NA,NA,S
JA,223G,2,26,DF,L,NA,NA,NA,S
JA,223G,2,26.5,SATR12,NA,NA,NA,NA,S
JA,223G,2,27,N,NA,NA,NA,NA,S
JA,223G,2,27.5,N,NA,NA,NA,NA,S
JA,223G,2,28,DF,L,NA,NA,NA,S
JA,223G,2,28.5,DF,L,NA,NA,NA,S
JA,223G,2,29,DF,L,NA,NA,NA,S
JA,223G,2,29.5,DF,L,NA,NA,NA,S
JA,223G,15,0,N,NA,NA,NA,NA,S
JA,223G,15,0.5,N,NA,NA,NA,NA,S
JA,223G,15,1,AGROP,NA,NA,NA,NA,S
JA,223G,15,1.5,N,NA,NA,NA,NA,S
JA,223G,15,2,N,NA,NA,NA,NA,S
JA,223G,15,2.5,N,NA,NA,NA,NA,S
JA,223G,15,3,N,NA,NA,NA,NA,S
JA,223G,15,3.5,SATR12,NA,NA,NA,NA,S
JA,223G,15,4,SATR12,NA,NA,NA,NA,S
JA,223G,15,4.5,SATR12,NA,NA,NA,NA,S
JA,223G,15,5,SATR12,NA,NA,NA,NA,S
JA,223G,15,5.5,SATR12,NA,NA,NA,NA,S
JA,223G,15,6,SATR12,NA,NA,NA,NA,S
JA,223G,15,6.5,SATR12,NA,NA,NA,NA,S
JA,223G,15,7,N,NA,NA,NA,NA,S
